dataset,m,rep,classifier,accuracy
rag,5,31,rbf_svm,1.0
rag,5,32,rf,1.0
rag,5,32,1nn,1.0
rag,5,32,linear_svm,1.0
rag,5,32,rbf_svm,1.0
rag,5,33,rf,1.0
rag,5,33,1nn,1.0
rag,5,33,linear_svm,1.0
rag,5,33,rbf_svm,1.0
rag,5,34,rf,1.0
rag,5,34,1nn,1.0
rag,5,34,linear_svm,1.0
rag,5,34,rbf_svm,1.0
rag,5,35,rf,0.8055555555555556
rag,5,35,1nn,0.8611111111111112
rag,5,35,linear_svm,0.8888888888888888
rag,5,35,rbf_svm,0.8888888888888888
rag,5,36,rf,0.9166666666666666
rag,5,36,1nn,0.9722222222222222
rag,5,36,linear_svm,1.0
rag,5,36,rbf_svm,1.0
rag,5,37,rf,0.9166666666666666
rag,5,37,1nn,0.9722222222222222
rag,5,37,linear_svm,1.0
rag,5,37,rbf_svm,1.0
rag,5,38,rf,1.0
rag,5,38,1nn,1.0
rag,5,38,linear_svm,1.0
rag,5,38,rbf_svm,1.0
rag,5,39,rf,0.9722222222222222
rag,5,39,1nn,0.9722222222222222
rag,5,39,linear_svm,1.0
rag,5,39,rbf_svm,1.0
rag,5,40,rf,1.0
rag,5,40,1nn,1.0
rag,5,40,linear_svm,1.0
rag,5,40,rbf_svm,1.0
rag,5,41,rf,0.9444444444444444
rag,5,41,1nn,0.9166666666666666
rag,5,41,linear_svm,1.0
rag,5,41,rbf_svm,1.0
rag,5,42,rf,0.8333333333333334
rag,5,42,1nn,0.8888888888888888
rag,5,42,linear_svm,0.8333333333333334
rag,5,42,rbf_svm,0.9166666666666666
rag,5,43,rf,1.0
rag,5,43,1nn,1.0
rag,5,43,linear_svm,1.0
rag,5,43,rbf_svm,1.0
rag,5,44,rf,0.9722222222222222
rag,5,44,1nn,0.9722222222222222
rag,5,44,linear_svm,0.8888888888888888
rag,5,44,rbf_svm,0.9722222222222222
rag,5,45,rf,0.8611111111111112
rag,5,45,1nn,0.8055555555555556
rag,5,45,linear_svm,0.8333333333333334
rag,5,45,rbf_svm,0.9166666666666666
rag,5,46,rf,1.0
rag,5,46,1nn,1.0
rag,5,46,linear_svm,0.9722222222222222
rag,5,46,rbf_svm,1.0
rag,5,47,rf,1.0
rag,5,47,1nn,1.0
rag,5,47,linear_svm,1.0
rag,5,47,rbf_svm,1.0
rag,5,48,rf,0.9722222222222222
rag,5,48,1nn,0.9722222222222222
rag,5,48,linear_svm,0.9166666666666666
rag,5,48,rbf_svm,0.9722222222222222
rag,5,49,rf,1.0
rag,5,49,1nn,1.0
rag,5,49,linear_svm,1.0
rag,5,49,rbf_svm,1.0
rag,10,0,rf,1.0
rag,10,0,1nn,1.0
rag,10,0,linear_svm,1.0
rag,10,0,rbf_svm,1.0
rag,10,1,rf,1.0
rag,10,1,1nn,1.0
rag,10,1,linear_svm,1.0
rag,10,1,rbf_svm,1.0
rag,10,2,rf,1.0
rag,10,2,1nn,1.0
rag,10,2,linear_svm,1.0
rag,10,2,rbf_svm,1.0
rag,10,3,rf,1.0
rag,10,3,1nn,0.9722222222222222
rag,10,3,linear_svm,1.0
rag,10,3,rbf_svm,1.0
rag,10,4,rf,0.9444444444444444
rag,10,4,1nn,0.9444444444444444
rag,10,4,linear_svm,0.9444444444444444
rag,10,4,rbf_svm,0.9444444444444444
rag,10,5,rf,1.0
rag,10,5,1nn,1.0
rag,10,5,linear_svm,1.0
rag,10,5,rbf_svm,1.0
rag,10,6,rf,1.0
rag,10,6,1nn,1.0
rag,10,6,linear_svm,1.0
rag,10,6,rbf_svm,1.0
rag,10,7,rf,1.0
rag,10,7,1nn,1.0
rag,10,7,linear_svm,1.0
rag,10,7,rbf_svm,1.0
rag,10,8,rf,1.0
rag,10,8,1nn,1.0
rag,10,8,linear_svm,1.0
rag,10,8,rbf_svm,1.0
rag,10,9,rf,1.0
rag,10,9,1nn,1.0
rag,10,9,linear_svm,1.0
rag,10,9,rbf_svm,1.0
rag,10,10,rf,1.0
rag,10,10,1nn,1.0
rag,10,10,linear_svm,1.0
rag,10,10,rbf_svm,1.0
rag,10,11,rf,1.0
rag,10,11,1nn,1.0
rag,10,11,linear_svm,1.0
rag,10,11,rbf_svm,1.0
rag,10,12,rf,1.0
rag,10,12,1nn,1.0
rag,10,12,linear_svm,1.0
rag,10,12,rbf_svm,1.0
rag,10,13,rf,0.9722222222222222
rag,10,13,1nn,0.9722222222222222
rag,10,13,linear_svm,0.9722222222222222
rag,10,13,rbf_svm,0.9722222222222222
rag,10,14,rf,1.0
rag,10,14,1nn,1.0
rag,10,14,linear_svm,1.0
rag,10,14,rbf_svm,1.0
rag,10,15,rf,1.0
rag,10,15,1nn,1.0
rag,10,15,linear_svm,1.0
rag,10,15,rbf_svm,1.0
rag,10,16,rf,0.8888888888888888
rag,10,16,1nn,0.9722222222222222
rag,10,16,linear_svm,0.9722222222222222
rag,10,16,rbf_svm,1.0
rag,10,17,rf,0.9722222222222222
rag,10,17,1nn,1.0
rag,10,17,linear_svm,1.0
rag,10,17,rbf_svm,1.0
rag,10,18,rf,1.0
rag,10,18,1nn,1.0
rag,10,18,linear_svm,1.0
rag,10,18,rbf_svm,1.0
rag,10,19,rf,1.0
rag,10,19,1nn,1.0
rag,10,19,linear_svm,1.0
rag,10,19,rbf_svm,1.0
rag,10,20,rf,1.0
rag,10,20,1nn,0.9722222222222222
rag,10,20,linear_svm,1.0
rag,10,20,rbf_svm,1.0
rag,10,21,rf,1.0
rag,10,21,1nn,1.0
rag,10,21,linear_svm,1.0
rag,10,21,rbf_svm,1.0
rag,10,22,rf,1.0
rag,10,22,1nn,1.0
rag,10,22,linear_svm,1.0
rag,10,22,rbf_svm,1.0
rag,10,23,rf,1.0
rag,10,23,1nn,0.9722222222222222
rag,10,23,linear_svm,1.0
rag,10,23,rbf_svm,1.0
rag,10,24,rf,1.0
rag,10,24,1nn,1.0
rag,10,24,linear_svm,0.9722222222222222
rag,10,24,rbf_svm,1.0
rag,10,25,rf,0.9444444444444444
rag,10,25,1nn,1.0
rag,10,25,linear_svm,1.0
rag,10,25,rbf_svm,1.0
rag,10,26,rf,1.0
rag,10,26,1nn,1.0
rag,10,26,linear_svm,1.0
rag,10,26,rbf_svm,1.0
rag,10,27,rf,1.0
rag,10,27,1nn,1.0
rag,10,27,linear_svm,1.0
rag,10,27,rbf_svm,1.0
rag,10,28,rf,0.9444444444444444
rag,10,28,1nn,1.0
rag,10,28,linear_svm,1.0
rag,10,28,rbf_svm,1.0
rag,10,29,rf,1.0
rag,10,29,1nn,1.0
rag,10,29,linear_svm,1.0
rag,10,29,rbf_svm,1.0
rag,10,30,rf,1.0
rag,10,30,1nn,1.0
rag,10,30,linear_svm,1.0
rag,10,30,rbf_svm,1.0
rag,10,31,rf,1.0
rag,10,31,1nn,1.0
rag,10,31,linear_svm,1.0
rag,10,31,rbf_svm,1.0
rag,10,32,rf,1.0
rag,10,32,1nn,1.0
rag,10,32,linear_svm,1.0
rag,10,32,rbf_svm,1.0
rag,10,33,rf,0.9722222222222222
rag,10,33,1nn,1.0
rag,10,33,linear_svm,1.0
rag,10,33,rbf_svm,1.0
rag,10,34,rf,1.0
rag,10,34,1nn,1.0
rag,10,34,linear_svm,1.0
rag,10,34,rbf_svm,1.0
rag,10,35,rf,0.8055555555555556
rag,10,35,1nn,0.8333333333333334
rag,10,35,linear_svm,0.8888888888888888
rag,10,35,rbf_svm,0.8611111111111112
rag,10,36,rf,1.0
rag,10,36,1nn,0.9722222222222222
rag,10,36,linear_svm,1.0
rag,10,36,rbf_svm,1.0
rag,10,37,rf,1.0
rag,10,37,1nn,1.0
rag,10,37,linear_svm,1.0
rag,10,37,rbf_svm,1.0
rag,10,38,rf,1.0
rag,10,38,1nn,1.0
rag,10,38,linear_svm,1.0
rag,10,38,rbf_svm,1.0
rag,10,39,rf,1.0
rag,10,39,1nn,1.0
rag,10,39,linear_svm,1.0
rag,10,39,rbf_svm,1.0
rag,10,40,rf,1.0
rag,10,40,1nn,1.0
rag,10,40,linear_svm,1.0
rag,10,40,rbf_svm,1.0
rag,10,41,rf,1.0
rag,10,41,1nn,1.0
rag,10,41,linear_svm,0.9722222222222222
rag,10,41,rbf_svm,1.0
rag,10,42,rf,1.0
rag,10,42,1nn,1.0
rag,10,42,linear_svm,1.0
rag,10,42,rbf_svm,1.0
rag,10,43,rf,1.0
rag,10,43,1nn,1.0
rag,10,43,linear_svm,1.0
rag,10,43,rbf_svm,1.0
rag,10,44,rf,1.0
rag,10,44,1nn,1.0
rag,10,44,linear_svm,1.0
rag,10,44,rbf_svm,1.0
rag,10,45,rf,1.0
rag,10,45,1nn,1.0
rag,10,45,linear_svm,1.0
rag,10,45,rbf_svm,1.0
rag,10,46,rf,0.9722222222222222
rag,10,46,1nn,0.9722222222222222
rag,10,46,linear_svm,0.9722222222222222
rag,10,46,rbf_svm,0.9722222222222222
rag,10,47,rf,1.0
rag,10,47,1nn,1.0
rag,10,47,linear_svm,1.0
rag,10,47,rbf_svm,1.0
rag,10,48,rf,1.0
rag,10,48,1nn,1.0
rag,10,48,linear_svm,1.0
rag,10,48,rbf_svm,1.0
rag,10,49,rf,1.0
rag,10,49,1nn,1.0
rag,10,49,linear_svm,1.0
rag,10,49,rbf_svm,1.0
rag,25,0,rf,1.0
rag,25,0,1nn,1.0
rag,25,0,linear_svm,1.0
rag,25,0,rbf_svm,1.0
rag,25,1,rf,1.0
rag,25,1,1nn,1.0
rag,25,1,linear_svm,1.0
rag,25,1,rbf_svm,1.0
rag,25,2,rf,1.0
rag,25,2,1nn,1.0
rag,25,2,linear_svm,1.0
rag,25,2,rbf_svm,1.0
rag,25,3,rf,1.0
rag,25,3,1nn,1.0
rag,25,3,linear_svm,1.0
rag,25,3,rbf_svm,1.0
rag,25,4,rf,1.0
rag,25,4,1nn,1.0
rag,25,4,linear_svm,1.0
rag,25,4,rbf_svm,1.0
rag,25,5,rf,1.0
rag,25,5,1nn,1.0
rag,25,5,linear_svm,1.0
rag,25,5,rbf_svm,1.0
rag,25,6,rf,1.0
rag,25,6,1nn,1.0
rag,25,6,linear_svm,1.0
rag,25,6,rbf_svm,1.0
rag,25,7,rf,1.0
rag,25,7,1nn,1.0
rag,25,7,linear_svm,1.0
rag,25,7,rbf_svm,1.0
rag,25,8,rf,1.0
rag,25,8,1nn,1.0
rag,25,8,linear_svm,1.0
rag,25,8,rbf_svm,1.0
rag,25,9,rf,1.0
rag,25,9,1nn,1.0
rag,25,9,linear_svm,1.0
rag,25,9,rbf_svm,1.0
rag,25,10,rf,1.0
rag,25,10,1nn,1.0
rag,25,10,linear_svm,1.0
rag,25,10,rbf_svm,1.0
rag,25,11,rf,1.0
rag,25,11,1nn,1.0
rag,25,11,linear_svm,1.0
rag,25,11,rbf_svm,1.0
rag,25,12,rf,1.0
rag,25,12,1nn,1.0
rag,25,12,linear_svm,1.0
rag,25,12,rbf_svm,1.0
rag,25,13,rf,1.0
rag,25,13,1nn,1.0
rag,25,13,linear_svm,1.0
rag,25,13,rbf_svm,1.0
rag,25,14,rf,1.0
rag,25,14,1nn,1.0
rag,25,14,linear_svm,1.0
rag,25,14,rbf_svm,1.0
rag,25,15,rf,1.0
rag,25,15,1nn,1.0
rag,25,15,linear_svm,1.0
rag,25,15,rbf_svm,1.0
rag,25,16,rf,1.0
rag,25,16,1nn,1.0
rag,25,16,linear_svm,1.0
rag,25,16,rbf_svm,1.0
rag,25,17,rf,1.0
rag,25,17,1nn,1.0
rag,25,17,linear_svm,1.0
rag,25,17,rbf_svm,1.0
rag,25,18,rf,1.0
rag,25,18,1nn,1.0
rag,25,18,linear_svm,1.0
rag,25,18,rbf_svm,1.0
rag,25,19,rf,1.0
rag,25,19,1nn,1.0
rag,25,19,linear_svm,1.0
rag,25,19,rbf_svm,1.0
rag,25,20,rf,1.0
rag,25,20,1nn,1.0
rag,25,20,linear_svm,1.0
rag,25,20,rbf_svm,1.0
rag,25,21,rf,1.0
rag,25,21,1nn,1.0
rag,25,21,linear_svm,1.0
rag,25,21,rbf_svm,1.0
rag,25,22,rf,1.0
rag,25,22,1nn,1.0
rag,25,22,linear_svm,1.0
rag,25,22,rbf_svm,1.0
rag,25,23,rf,1.0
rag,25,23,1nn,1.0
rag,25,23,linear_svm,1.0
rag,25,23,rbf_svm,1.0
rag,25,24,rf,1.0
rag,25,24,1nn,1.0
rag,25,24,linear_svm,1.0
rag,25,24,rbf_svm,1.0
rag,25,25,rf,0.9722222222222222
rag,25,25,1nn,1.0
rag,25,25,linear_svm,1.0
rag,25,25,rbf_svm,1.0
rag,25,26,rf,1.0
rag,25,26,1nn,1.0
rag,25,26,linear_svm,1.0
rag,25,26,rbf_svm,1.0
rag,25,27,rf,1.0
rag,25,27,1nn,1.0
rag,25,27,linear_svm,1.0
rag,25,27,rbf_svm,1.0
rag,25,28,rf,1.0
rag,25,28,1nn,1.0
rag,25,28,linear_svm,1.0
rag,25,28,rbf_svm,1.0
rag,25,29,rf,1.0
rag,25,29,1nn,1.0
rag,25,29,linear_svm,1.0
rag,25,29,rbf_svm,1.0
rag,25,30,rf,1.0
rag,25,30,1nn,1.0
rag,25,30,linear_svm,1.0
rag,25,30,rbf_svm,1.0
rag,25,31,rf,1.0
rag,25,31,1nn,1.0
rag,25,31,linear_svm,1.0
rag,25,31,rbf_svm,1.0
rag,25,32,rf,1.0
rag,25,32,1nn,1.0
rag,25,32,linear_svm,1.0
rag,25,32,rbf_svm,1.0
rag,25,33,rf,1.0
rag,25,33,1nn,1.0
rag,25,33,linear_svm,1.0
rag,25,33,rbf_svm,1.0
rag,25,34,rf,1.0
rag,25,34,1nn,1.0
rag,25,34,linear_svm,1.0
rag,25,34,rbf_svm,1.0
rag,25,35,rf,1.0
rag,25,35,1nn,1.0
rag,25,35,linear_svm,1.0
rag,25,35,rbf_svm,1.0
rag,25,36,rf,1.0
rag,25,36,1nn,1.0
rag,25,36,linear_svm,1.0
rag,25,36,rbf_svm,1.0
rag,25,37,rf,1.0
rag,25,37,1nn,1.0
rag,25,37,linear_svm,1.0
rag,25,37,rbf_svm,1.0
rag,25,38,rf,1.0
rag,25,38,1nn,1.0
rag,25,38,linear_svm,1.0
rag,25,38,rbf_svm,1.0
rag,25,39,rf,1.0
rag,25,39,1nn,1.0
rag,25,39,linear_svm,1.0
rag,25,39,rbf_svm,1.0
rag,25,40,rf,1.0
rag,25,40,1nn,1.0
rag,25,40,linear_svm,1.0
rag,25,40,rbf_svm,1.0
rag,25,41,rf,1.0
rag,25,41,1nn,1.0
rag,25,41,linear_svm,1.0
rag,25,41,rbf_svm,1.0
rag,25,42,rf,1.0
rag,25,42,1nn,1.0
rag,25,42,linear_svm,1.0
rag,25,42,rbf_svm,1.0
rag,25,43,rf,1.0
rag,25,43,1nn,1.0
rag,25,43,linear_svm,1.0
rag,25,43,rbf_svm,1.0
rag,25,44,rf,1.0
rag,25,44,1nn,1.0
rag,25,44,linear_svm,1.0
rag,25,44,rbf_svm,1.0
rag,25,45,rf,1.0
rag,25,45,1nn,1.0
rag,25,45,linear_svm,1.0
rag,25,45,rbf_svm,1.0
rag,25,46,rf,1.0
rag,25,46,1nn,1.0
rag,25,46,linear_svm,1.0
rag,25,46,rbf_svm,1.0
rag,25,47,rf,1.0
rag,25,47,1nn,1.0
rag,25,47,linear_svm,1.0
rag,25,47,rbf_svm,1.0
rag,25,48,rf,1.0
rag,25,48,1nn,1.0
rag,25,48,linear_svm,1.0
rag,25,48,rbf_svm,1.0
rag,25,49,rf,1.0
rag,25,49,1nn,1.0
rag,25,49,linear_svm,1.0
rag,25,49,rbf_svm,1.0
rag,50,0,rf,1.0
rag,50,0,1nn,1.0
rag,50,0,linear_svm,1.0
rag,50,0,rbf_svm,1.0
rag,50,1,rf,1.0
rag,50,1,1nn,1.0
rag,50,1,linear_svm,1.0
rag,50,1,rbf_svm,1.0
rag,50,2,rf,1.0
rag,50,2,1nn,1.0
rag,50,2,linear_svm,1.0
rag,50,2,rbf_svm,1.0
rag,50,3,rf,1.0
rag,50,3,1nn,1.0
rag,50,3,linear_svm,1.0
rag,50,3,rbf_svm,1.0
rag,50,4,rf,1.0
rag,50,4,1nn,1.0
rag,50,4,linear_svm,1.0
rag,50,4,rbf_svm,1.0
rag,50,5,rf,1.0
rag,50,5,1nn,1.0
rag,50,5,linear_svm,1.0
rag,50,5,rbf_svm,1.0
rag,50,6,rf,1.0
rag,50,6,1nn,1.0
rag,50,6,linear_svm,1.0
rag,50,6,rbf_svm,1.0
rag,50,7,rf,1.0
rag,50,7,1nn,1.0
rag,50,7,linear_svm,1.0
rag,50,7,rbf_svm,1.0
rag,50,8,rf,1.0
rag,50,8,1nn,1.0
rag,50,8,linear_svm,1.0
rag,50,8,rbf_svm,1.0
rag,50,9,rf,1.0
rag,50,9,1nn,1.0
rag,50,9,linear_svm,1.0
rag,50,9,rbf_svm,1.0
rag,50,10,rf,0.9722222222222222
rag,50,10,1nn,1.0
rag,50,10,linear_svm,1.0
rag,50,10,rbf_svm,1.0
rag,50,11,rf,1.0
rag,50,11,1nn,1.0
rag,50,11,linear_svm,1.0
rag,50,11,rbf_svm,1.0
rag,50,12,rf,1.0
rag,50,12,1nn,1.0
rag,50,12,linear_svm,1.0
rag,50,12,rbf_svm,1.0
rag,50,13,rf,1.0
rag,50,13,1nn,1.0
rag,50,13,linear_svm,1.0
rag,50,13,rbf_svm,1.0
rag,50,14,rf,1.0
rag,50,14,1nn,1.0
rag,50,14,linear_svm,1.0
rag,50,14,rbf_svm,1.0
rag,50,15,rf,1.0
rag,50,15,1nn,1.0
rag,50,15,linear_svm,1.0
rag,50,15,rbf_svm,1.0
rag,50,16,rf,1.0
rag,50,16,1nn,1.0
rag,50,16,linear_svm,1.0
rag,50,16,rbf_svm,1.0
rag,50,17,rf,1.0
rag,50,17,1nn,1.0
rag,50,17,linear_svm,1.0
rag,50,17,rbf_svm,1.0
rag,50,18,rf,1.0
rag,50,18,1nn,1.0
rag,50,18,linear_svm,1.0
rag,50,18,rbf_svm,1.0
rag,50,19,rf,1.0
rag,50,19,1nn,1.0
rag,50,19,linear_svm,1.0
rag,50,19,rbf_svm,1.0
rag,50,20,rf,1.0
rag,50,20,1nn,1.0
rag,50,20,linear_svm,1.0
rag,50,20,rbf_svm,1.0
rag,50,21,rf,1.0
rag,50,21,1nn,1.0
rag,50,21,linear_svm,1.0
rag,50,21,rbf_svm,1.0
rag,50,22,rf,1.0
rag,50,22,1nn,1.0
rag,50,22,linear_svm,1.0
rag,50,22,rbf_svm,1.0
rag,50,23,rf,0.9722222222222222
rag,50,23,1nn,1.0
rag,50,23,linear_svm,1.0
rag,50,23,rbf_svm,1.0
rag,50,24,rf,1.0
rag,50,24,1nn,1.0
rag,50,24,linear_svm,1.0
rag,50,24,rbf_svm,1.0
rag,50,25,rf,1.0
rag,50,25,1nn,1.0
rag,50,25,linear_svm,1.0
rag,50,25,rbf_svm,1.0
rag,50,26,rf,1.0
rag,50,26,1nn,1.0
rag,50,26,linear_svm,1.0
rag,50,26,rbf_svm,1.0
rag,50,27,rf,1.0
rag,50,27,1nn,1.0
rag,50,27,linear_svm,1.0
rag,50,27,rbf_svm,1.0
rag,50,28,rf,1.0
rag,50,28,1nn,1.0
rag,50,28,linear_svm,1.0
rag,50,28,rbf_svm,1.0
rag,50,29,rf,1.0
rag,50,29,1nn,1.0
rag,50,29,linear_svm,1.0
rag,50,29,rbf_svm,1.0
rag,50,30,rf,1.0
rag,50,30,1nn,1.0
rag,50,30,linear_svm,1.0
rag,50,30,rbf_svm,1.0
rag,50,31,rf,1.0
rag,50,31,1nn,1.0
rag,50,31,linear_svm,1.0
rag,50,31,rbf_svm,1.0
rag,50,32,rf,1.0
rag,50,32,1nn,1.0
rag,50,32,linear_svm,1.0
rag,50,32,rbf_svm,1.0
rag,50,33,rf,1.0
rag,50,33,1nn,1.0
rag,50,33,linear_svm,1.0
rag,50,33,rbf_svm,1.0
rag,50,34,rf,1.0
rag,50,34,1nn,1.0
rag,50,34,linear_svm,1.0
rag,50,34,rbf_svm,1.0
rag,50,35,rf,1.0
rag,50,35,1nn,1.0
rag,50,35,linear_svm,1.0
rag,50,35,rbf_svm,1.0
rag,50,36,rf,1.0
rag,50,36,1nn,1.0
rag,50,36,linear_svm,1.0
rag,50,36,rbf_svm,1.0
rag,50,37,rf,1.0
rag,50,37,1nn,1.0
rag,50,37,linear_svm,1.0
rag,50,37,rbf_svm,1.0
rag,50,38,rf,1.0
rag,50,38,1nn,1.0
rag,50,38,linear_svm,1.0
rag,50,38,rbf_svm,1.0
rag,50,39,rf,1.0
rag,50,39,1nn,1.0
rag,50,39,linear_svm,1.0
rag,50,39,rbf_svm,1.0
rag,50,40,rf,1.0
rag,50,40,1nn,1.0
rag,50,40,linear_svm,1.0
rag,50,40,rbf_svm,1.0
rag,50,41,rf,1.0
rag,50,41,1nn,1.0
rag,50,41,linear_svm,1.0
rag,50,41,rbf_svm,1.0
rag,50,42,rf,1.0
rag,50,42,1nn,1.0
rag,50,42,linear_svm,1.0
rag,50,42,rbf_svm,1.0
rag,50,43,rf,1.0
rag,50,43,1nn,1.0
rag,50,43,linear_svm,1.0
rag,50,43,rbf_svm,1.0
rag,50,44,rf,1.0
rag,50,44,1nn,1.0
rag,50,44,linear_svm,1.0
rag,50,44,rbf_svm,1.0
rag,50,45,rf,1.0
rag,50,45,1nn,1.0
rag,50,45,linear_svm,1.0
rag,50,45,rbf_svm,1.0
rag,50,46,rf,1.0
rag,50,46,1nn,1.0
rag,50,46,linear_svm,1.0
rag,50,46,rbf_svm,1.0
rag,50,47,rf,1.0
rag,50,47,1nn,1.0
rag,50,47,linear_svm,1.0
rag,50,47,rbf_svm,1.0
rag,50,48,rf,0.9722222222222222
rag,50,48,1nn,1.0
rag,50,48,linear_svm,1.0
rag,50,48,rbf_svm,1.0
rag,50,49,rf,1.0
rag,50,49,1nn,1.0
rag,50,49,linear_svm,1.0
rag,50,49,rbf_svm,1.0
rag,100,0,rf,1.0
rag,100,0,1nn,1.0
rag,100,0,linear_svm,1.0
rag,100,0,rbf_svm,1.0
rag,100,1,rf,1.0
rag,100,1,1nn,1.0
rag,100,1,linear_svm,1.0
rag,100,1,rbf_svm,1.0
rag,100,2,rf,1.0
rag,100,2,1nn,1.0
rag,100,2,linear_svm,1.0
rag,100,2,rbf_svm,1.0
rag,100,3,rf,1.0
rag,100,3,1nn,1.0
rag,100,3,linear_svm,1.0
rag,100,3,rbf_svm,1.0
rag,100,4,rf,1.0
rag,100,4,1nn,1.0
rag,100,4,linear_svm,1.0
rag,100,4,rbf_svm,1.0
rag,100,5,rf,1.0
rag,100,5,1nn,1.0
rag,100,5,linear_svm,1.0
rag,100,5,rbf_svm,1.0
rag,100,6,rf,1.0
rag,100,6,1nn,1.0
rag,100,6,linear_svm,1.0
rag,100,6,rbf_svm,1.0
rag,100,7,rf,1.0
rag,100,7,1nn,1.0
rag,100,7,linear_svm,1.0
rag,100,7,rbf_svm,1.0
rag,100,8,rf,1.0
rag,100,8,1nn,1.0
rag,100,8,linear_svm,1.0
rag,100,8,rbf_svm,1.0
rag,100,9,rf,1.0
rag,100,9,1nn,1.0
rag,100,9,linear_svm,1.0
rag,100,9,rbf_svm,1.0
rag,100,10,rf,0.9722222222222222
rag,100,10,1nn,1.0
rag,100,10,linear_svm,1.0
rag,100,10,rbf_svm,1.0
rag,100,11,rf,1.0
rag,100,11,1nn,1.0
rag,100,11,linear_svm,1.0
rag,100,11,rbf_svm,1.0
rag,100,12,rf,1.0
rag,100,12,1nn,1.0
rag,100,12,linear_svm,1.0
rag,100,12,rbf_svm,1.0
rag,100,13,rf,1.0
rag,100,13,1nn,1.0
rag,100,13,linear_svm,1.0
rag,100,13,rbf_svm,1.0
rag,100,14,rf,1.0
rag,100,14,1nn,1.0
rag,100,14,linear_svm,1.0
rag,100,14,rbf_svm,1.0
rag,100,15,rf,1.0
rag,100,15,1nn,1.0
rag,100,15,linear_svm,1.0
rag,100,15,rbf_svm,1.0
rag,100,16,rf,1.0
rag,100,16,1nn,1.0
rag,100,16,linear_svm,1.0
rag,100,16,rbf_svm,1.0
rag,100,17,rf,1.0
rag,100,17,1nn,1.0
rag,100,17,linear_svm,1.0
rag,100,17,rbf_svm,1.0
rag,100,18,rf,1.0
rag,100,18,1nn,1.0
rag,100,18,linear_svm,1.0
rag,100,18,rbf_svm,1.0
rag,100,19,rf,1.0
rag,100,19,1nn,1.0
rag,100,19,linear_svm,1.0
rag,100,19,rbf_svm,1.0
rag,100,20,rf,1.0
rag,100,20,1nn,1.0
rag,100,20,linear_svm,1.0
rag,100,20,rbf_svm,1.0
rag,100,21,rf,1.0
rag,100,21,1nn,1.0
rag,100,21,linear_svm,1.0
rag,100,21,rbf_svm,1.0
rag,100,22,rf,1.0
rag,100,22,1nn,1.0
rag,100,22,linear_svm,1.0
rag,100,22,rbf_svm,1.0
rag,100,23,rf,1.0
rag,100,23,1nn,1.0
rag,100,23,linear_svm,1.0
rag,100,23,rbf_svm,1.0
rag,100,24,rf,1.0
rag,100,24,1nn,1.0
rag,100,24,linear_svm,1.0
rag,100,24,rbf_svm,1.0
rag,100,25,rf,1.0
rag,100,25,1nn,1.0
rag,100,25,linear_svm,1.0
rag,100,25,rbf_svm,1.0
rag,100,26,rf,1.0
rag,100,26,1nn,1.0
rag,100,26,linear_svm,1.0
rag,100,26,rbf_svm,1.0
rag,100,27,rf,1.0
rag,100,27,1nn,1.0
rag,100,27,linear_svm,1.0
rag,100,27,rbf_svm,1.0
rag,100,28,rf,1.0
rag,100,28,1nn,1.0
rag,100,28,linear_svm,1.0
rag,100,28,rbf_svm,1.0
rag,100,29,rf,1.0
rag,100,29,1nn,1.0
rag,100,29,linear_svm,1.0
rag,100,29,rbf_svm,1.0
rag,100,30,rf,1.0
rag,100,30,1nn,1.0
rag,100,30,linear_svm,1.0
rag,100,30,rbf_svm,1.0
rag,100,31,rf,1.0
rag,100,31,1nn,1.0
rag,100,31,linear_svm,1.0
rag,100,31,rbf_svm,1.0
rag,100,32,rf,1.0
rag,100,32,1nn,1.0
rag,100,32,linear_svm,1.0
rag,100,32,rbf_svm,1.0
rag,100,33,rf,1.0
rag,100,33,1nn,1.0
rag,100,33,linear_svm,1.0
rag,100,33,rbf_svm,1.0
rag,100,34,rf,1.0
rag,100,34,1nn,1.0
rag,100,34,linear_svm,1.0
rag,100,34,rbf_svm,1.0
rag,100,35,rf,1.0
rag,100,35,1nn,1.0
rag,100,35,linear_svm,1.0
rag,100,35,rbf_svm,1.0
rag,100,36,rf,1.0
rag,100,36,1nn,1.0
rag,100,36,linear_svm,1.0
rag,100,36,rbf_svm,1.0
rag,100,37,rf,1.0
rag,100,37,1nn,1.0
rag,100,37,linear_svm,1.0
rag,100,37,rbf_svm,1.0
rag,100,38,rf,1.0
rag,100,38,1nn,1.0
rag,100,38,linear_svm,1.0
rag,100,38,rbf_svm,1.0
rag,100,39,rf,1.0
rag,100,39,1nn,1.0
rag,100,39,linear_svm,1.0
rag,100,39,rbf_svm,1.0
rag,100,40,rf,1.0
rag,100,40,1nn,1.0
rag,100,40,linear_svm,1.0
rag,100,40,rbf_svm,1.0
rag,100,41,rf,1.0
rag,100,41,1nn,1.0
rag,100,41,linear_svm,1.0
rag,100,41,rbf_svm,1.0
rag,100,42,rf,1.0
rag,100,42,1nn,1.0
rag,100,42,linear_svm,1.0
rag,100,42,rbf_svm,1.0
rag,100,43,rf,1.0
rag,100,43,1nn,1.0
rag,100,43,linear_svm,1.0
rag,100,43,rbf_svm,1.0
rag,100,44,rf,1.0
rag,100,44,1nn,1.0
rag,100,44,linear_svm,1.0
rag,100,44,rbf_svm,1.0
rag,100,45,rf,1.0
